,Artist,Album,Release Date,Lyrics
Cross You Out,Charli XCX,Charli (Japanese Edition),"{'year': 2019, 'month': 8, 'day': 16}","Built a world all in my mind
All on my own, will I survive? Oh

Century of tears
Sadness was my only smile, yeah
So I fall apart
But you're gone and I'm doing fine
I'm screaming out

Ooh, ooh
When you're not around, when you're not around
When you're not around, when you're not around, ooh
When you're not around, when you're not around
I'll finally cross you out
Ooh, ooh
When you're not around, when you're not around
When you're not around, when you're not around, ooh
When you're not around, when you're not around
I'll finally cross you out

Melt me down one piece at a time
I seal these eyes wide shut
I wasn't mesmerized, no
 
Century of tears
Sadness was another denial, yeah
Thought I'd fall apart
But now you're gone, I'm doing fine
I'm screaming out

Ooh, ooh
When you're not around, when you're not around
When you're not around, when you're not around, ooh
When you're not around, when you're not around
I'll finally cross you out
Ooh, ooh
When you're not around, when you're not around
When you're not around, when you're not around, ooh
When you're not around, when you're not around
I'll finally cross you out

I've become someone better
I've become someone better
Yeah, yeah
Now I look in the mirror
And I love myself better
Yeah, yeah
I've become someone better
I've become someone better
Yeah, yeah
Now I look in the mirror
Feels so good to forget ya
Yeah, yeah
Ooh, ooh
When you're not around, when you're not around
When you're not around, when you're not around, ooh
When you're not around, when you're not around
I'll finally cross you out
Ooh, ooh
When you're not around, when you're not around
When you're not around, when you're not around, ooh
When you're not around, when you're not around
I'll finally cross you out
Ooh, ooh
When you're not around, when you're not around
When you're not around, when you're not around, ooh
When you're not around, when you're not around
I'll finally cross you out"
​enemy,Charli XCX,how i’m feeling now,"{'year': 2020, 'month': 5, 'day': 15}","They say, Keep your friends close''
But you're closer, I love when you're here
I'm so far away sometimes, I'm distant, yeah
You might help me, intimacy, I'll admit, I'm scared
Maybe, maybe you can reach me, yeah

Maybe you're my enemy
Now I've finally let you come a little close to me, oh
Maybe you're my enemy
You're the only one who knows the way I really feel, oh
Now it's really clear to me
You could do a little damage, you could cut me deeper
Maybe you're my enemy
Baby, you're my enemy, yeah

Suddenly, you're in my bedroom under my sheets every night
Suddenly, I lose my fear, it feels good, yeah
I feel guilty, I feel nervous, I feel certain now
Maybe, maybe you can reach me, yeah

Maybe you're my enemy
Now I've finally let you come a little close to me, oh
Maybe you're my enemy
You're the only one who knows the way I really feel, oh
Now it's really clear to me
You could do a little damage, you could cut me deeper
Maybe you're my enemy
Baby, you're my enemy, yeah
 
Oh, yeah
Yeah, oh
Maybe you're my enemy
Baby, you're my enemy, yeah

So calm at the surface
I'm scared of nothin'
Underneath, I'm nervous
Can you reach me?
So calm at the surface
Told you I'm scared of nothin'
Underneath, I'm nervous, yeah
Can you reach me?

I think a tough journey to be on
Whilst you're around a lot of people
I feel like I'm learning that about myself
And I don't fully really understand it yet
It hurts here, it like hurts here

Maybe you're my enemy
Now I've finally let you come a little close to me, oh
Maybe you're my enemy
You're the only one who knows the way I really feel, oh
Now it's really clear to me
You could do a little damage, you could cut me deeper
Maybe you're my enemy
Baby, you're my enemy, yeah
Can you reach me?
Maybe you're my enemy
Can you reach me?
Baby, you're my enemy, yeah
Can you reach me?
Baby, you're my enemy, yeah
Can you reach me?

I seem to think that I'm a really bad person"
New Shapes,Charli XCX,CRASH,"{'year': 2021, 'month': 11, 'day': 4}","What you want
I ain't got it
What you want
What you want
I ain't got it
What you want
I ain't got it

I don't know why I got a tendency to run away
Don't know why I'm always pushing for a sweet escape
Even though I feel so close, I just can't control how I feel
And I gotta be free, need to breathe

But sometimes I need all night, all day
We could fall in love in new shapes
New shapes
And when the morning comes
I'm sorry, I stayed
Tell you honestly, I can't change, can't change

What you want
I ain't got it
What you want
What you want
I ain't got it
I ain't got it
 
What if I created places for you to let go?
What if you wanted to watch because we both know?
That now we are so close
We don't have to fight how we feel
When the lights and the skins arе cold

I surrender to it all night, all day All night, baby)
Then wе fall in love in new shapes New shapes, baby)
New shapes
Then the morning comes all misty, we fade Misty, baby)
'Cause we fell in love in new shapes What?)
In new shapes, oh

What you want
I ain't got it Got it)
What you want We could go on)
What you want
I ain't got it
I ain't got it

Thinkin' of me, but you're stuck on the west side again
Maybe we're meant for another dimension, babe
Deep in the dark of your brain like a star in space
You call it art, but you pulled on my heart
And you twisted it into a new shape
Yeah, I'm dive baring again and again
Trying to get up close to you
Fucked if I know how it's gonna end
But honestly, life would be better if I never
Met you in the first place
What you want Oh)
I ain't got it Yeah)
What you want I ain't got it)
What you want
I ain't got it Charli, Caroline, Chris)
What you want What you want, what you want)
What you want
I ain't got it
What you want Ahha, ha, yeah)
What you want
I ain't got it I ain't got it, baby)
I ain't got it"
​detonate,Charli XCX,how i’m feeling now,"{'year': 2020, 'month': 5, 'day': 15}","Close myself off in new ways
Building walls in my sleep, I can't turn back
I've been reelin' for twelve days Twelve)
When I start to see if it gets real bad

Hurt me, know you won't hurt me
I'm about to detonate
Pull you close, and then, I'll be gone
Sorry, never say sorry
All my silence resonates
Think you worked me out, but you're wrong
Dirty, I can talk dirty
I can make you feel so sick
Switch your faith and leave you so low
Hurt me, know you'll never hurt me
I'm about to detonate
Pull you close, and then, I'll be gone

I don't trust myself at all
Why should you trust me?
I don't trust myself alone
Why should you love me?
 
I'm not tryna be rude
I'm just feelin' confused
My emotions get blue
Had to push 'em all through
Know you hope that I'll prove
Everything will stay cool
But I can't promise that's true
'Cause my emotions so blue

Hurt me, know you won't hurt me
I'm about to detonate
Pull you close, and then, I'll be gone
Sorry, never say sorry
All my silence resonates
Think you worked me out, but you're wrong
Dirty, I can talk dirty
I can make you feel so sick
Switch your faith and leave you so low
Hurt me, know you'll never hurt me
I'm about to detonate
Pull you close, and then, I'll be gone

I don't trust myself at all
Why should you trust me?
I don't trust myself alone
Why should you love me?
Dodododo you love me?
So do you love me?
Dodododo you love me?
Why should you love me?
Dodododo you love me?
So do you love me?
Dodododo you love me?
Why should you love me?
Dodododo you love me?
So do you love me?
Dodododo you love me?
Why should you love me?
Dodododo you love me?
So do you love me?
Dodododo you love me?
Why should you love me?"
7 years,Charli XCX,how i’m feeling now,"{'year': 2020, 'month': 5, 'day': 15}","So hard, things that we've been through, yeah
Could've fallen, but we only grew, yeah Uh)
So I made my house a home with you Oh)
I'm right here and it feels brand new
I used to live inside a lie with you With you)
And now we're honest and it feels so good Ah, ah)

Hello, hello, hello, I see clearly
So long, been scared to show off my feelings
Hello, hello, hello, got new meanin'
Now I really see it

I know that look inside my eyes means always
Even if we fall apart, split two ways
Used to be afraid to say it, that's so strange
Seven years and it's been you and I, always
Really complicated, we're too deep, babe Deep, babe)
Really sad, the way our song drives me insane Me insane)
Used to be afraid to say it, now that's changed
Seven years and it's been you and I, always

Uh, uh, yeah
Oh, oh, oh, oh
Oh, oh, oh, oh
Oh, no
 
Oh yeah, I really, really love you for life For life)
Without the Holy matrimony, I'm wife I'm wife)
We went from distant to inseparable types That's right)
Oh yeah, it's really, really, really, really nice It's really nice)
And now I never, ever, ever think twice Not twice)
'Cause you're exactly really, really my type My type)
I think we took some sleeping pills on that flight That flight)
The seven years, it really, really flown by Swoosh)

I know that look inside my eyes means always Always)
Even if we fall apart, split two ways Two ways)
Used to be afraid to say it, that's so strange
Seven years and it's been you and I, always Always)
Really complicated, we're too deep, babe Deep, babe)
Really sad, the way our song drives me insane Me insane)
Used to be afraid to say it, now that's changed
Seven years and it's been you and I, always

Uh, uh, yeah
Oh, oh, oh, oh
Oh, oh, oh, oh
Oh, no
Always)
Always) Yeah
Now that's changed) Oh
I know that look inside my eyes means always
Even if we fall apart, split two ways Now, now)
Yeah, that's so strange, always, yeah Always)
I know that look inside my eyes means deep pain So strange)
Really sad, the way our song drives me insane
Now, now) Ooh
No way) Oh, oh
Oh, yeah, yeah So strange)
I, always No way)
Now that's changed) Ooh
No, no, no way)
Seven years and it's been you and I, always Always)
So strange)
No, oh"
Backseat,Charli XCX,Pop 2,"{'year': 2017, 'month': 12, 'day': 15}","I can't escape all the voices, and so, I turn it up
I go to parties with strangers, so I can figure it out
Run through a city at midnight to feel like a star
I want it all, even if it's fake

Breakin' your heart, split it in half
Told you it all Told you it all)
Year and a half, are we in love?
I'll never know I'll never know)
I know I'm wrong, what a mistake
I'll never change I'll never change)
I can't escape all the voices, and so, I turn it up

In the backseat
Your song, so loud
Drivin' so fast
I'm better off alone

All alone, all alone, all alone
All alone, all alone, all alone, all alone, all alone
All alone, all alone, all alone, all alone
All alone, all alone, all alone, all alone
All alone, all alone, all alone, all alone
 
I'm wide awake, lyin' next to him, and feel it all
I got a thirst for distraction that I can't take back
My fingers run through his hair
I'm grippin' at regrets
I put my mouth on his lips to taste

Breakin' your heart, split it in half
Told you it all Told you it all)
Year and a half, are we in love?
I'll never know I'll never know)
All that went wrong, what a mistake
I'll never change I'll never change)
I can't escape all the voices, and so I turn it up

In the backseat
Your song, so loud
Drivin' so fast
I'm better off alone

All alone, all alone, all alone
All alone, all alone, all alone, all alone, all alone
All alone, all alone, all alone, all alone
All alone, all alone, all alone, all alone
All alone, all alone, all alone, all alone
All alone, all alone, all alone
All alone, all alone, all alone, all alone, all alone
All alone, all alone, all alone, all alone
All alone, all alone, all alone, all alone
All alone, all alone, all alone, all alone
'Wake lyin' next
I'm wide awake lyin' next
I'm wide awake lyin' next
I'm wide awake lyin' next
Take back, I gotta take back
I gotta take back, I gotta take back, I gotta
In the)
My fingers run through his hair
My fingers run through his hair
You're so)
My fingers run through his hair
My fingers run through his hair
Drivin') In the in the)
I gotta take back
All alone, all alone, all alone

All alone, all alone, all alone
All alone, all alone, all alone, all alone, all alone
All alone, all alone, all alone, all alone
All alone, all alone, all alone, all alone
All alone, all alone, all alone, all alone
All alone, all alone, all alone

It's Charli, baby
It's Charli, baby"
​i finally understand,Charli XCX,how i’m feeling now,"{'year': 2020, 'month': 5, 'day': 7}","Oh
Oh, oh
Baby, lately
Baby, yeah

The walls are all gone, did we melt 'em down? Baby)
Liquid in my hands, liquid in my mouth Oh)
Footage on my phone, did it with your tongue Oh)
And now we're sticking close, and I understand

That baby, I love you bad
'Cause lately, I finally understand
That maybe this feeling that I've found
Might kill me, put me in the ground

I finally understand, finally understand
My therapist said I hate myself really bad
You tell me it's fine, let me cry and hug it out

That baby, I love you bad
'Cause lately, I finally understand
That maybe this feeling that I've found
Might kill me, put me in the ground
 
'Cause lately

Liquid in my hands, liquid in my mouth
Got me drippin' out, got me drippin' out
Many nights gone, finally understand
I finally understand, I finally understand
Feel it in my core and the feeling's raw
You love me even when I hate myself, I'm sure

That baby, I love you bad
'Cause lately, I finally understand
That maybe this feeling that I've found
Might kill me, put me in the ground
Baby, I love you bad
'Cause lately, I finally understand
That maybe this feeling that I've found
Might kill me, put me in the ground

Baby"
c2.0,Charli XCX,how i’m feeling now,"{'year': 2020, 'month': 5, 'day': 15}","Yeah

I'm next level, so legit with all my
Clique, clique, clique, yeah
I'm next level, so legit with all my
Clique, clique, yeah, yeah, yeah
I'm next level, so legit with all my
Clique, clique, clique, yeah
I'm next level, so legit with all my
Clique, clique, yeah, yeah
I'm next level, so legit with
I'm next level, so legit with all my
I'm next level, so legit with
I'm next level, so legit with all my
Yeah
I'm next level, so legit with all my
Clique, clique, clique, yeah
I'm next level, so legit with all my
Clique, clique, yeah, yeah
I'm next level, so legit with
I'm next level, so legit with all my clique
I'm next level, so legit with
I'm next level, so legit with all my
 
Clique, clique, clique, clique, clique, clique
Clique, clique, clique, clique, clique, clique
Clique, clique, clique, clique, clique, clique
Clique, clique, clique, clique, clique, clique
Clique, clique, clique, clique, clique, clique
Clique, clique
Clique, clique, clique, clique, clique, clique
Clique, clique, clique, clique, clique, clique
Clique, clique, clique, clique, clique, clique
Clique, clique, clique, clique, clique, clique
Clique, clique, clique, clique, clique, clique
Clique, clique
Clique, clique, clique, clique, clique, clique
Clique, clique, clique, clique, clique, clique
Clique, clique, clique, clique, clique, clique
Clique, clique, clique, clique, clique, clique
Clique, clique, clique, clique, clique, clique
Clique, clique Charli)

White sheets, you and me used to lay close
Blue summer, sittin' high in the window
Phone calls every night, had a new glow
My clique running through my mind like a rainbow
We were so in love, so we let go
Took it in our lungs, then we all choked
Long drive, so divine when the sun showed
My clique running through my mind like a rainbow
I miss them every night
I miss them by my side
Catch my tears when I cry
My clique on me for life
Driving 'round at dawn, look at you, lip bite
Something in my chest, feel the tension breaks
Want to stand still, won't forget this time
I miss them, I miss them, I miss them

White sheets, you and me used to lay close
Blue summer, sittin' high in the window
Phone calls every night, had a new glow
My clique running through my mind like a rainbow
We were so in love, so we let go
Took it in our lungs, then we all choked
Long drive, so divine when the sun showed
My clique running through my mind like a rainbow Yeah)

I miss them
I miss them, I miss them, I miss them
I miss them
I miss them every night
I miss them
I miss them, I miss them, I miss them
I miss them I miss them, I miss them)
I miss them every night
I'm next level, so legit with all my
Clique, clique, clique, yeah Yeah)
I'm next level, so legit with all my, yeah, yeah, yeah
I'm next level, so legit with all my I miss them)
Clique, clique, clique, yeah, yeah
I'm next level, so legit with all my Charli)"
Yuck,Charli XCX,CRASH,"{'year': 2022, 'month': 3, 'day': 18}","Not supposed to feel this way, I'm such a hypocrite
I always frown on love, it's giving me a tummyache
All these butterflies make me sick) Make me fly away
It's some hocus pocus shit, I'm bewitched) Fly away

Calling too much, you're breaking my phone
Mad when you do and sad when you don't
Chivalry, ooh, you taking my coat
Too cute, no, this ain't me now
Candlelight
Out on a starry night
You brush my hair to the side
And you tell me I'm pretty

Yuck, now you got me blushin'
Cheeks so red when the blood starts rushing
Yuck, that boy's so mushy
Sending me flowers, I'm just tryna get lucky
Yuck, lookin' at me all sucky
Yuck, quit acting like a puppy
Fuck, going all loveydovey on me All lovеydovey on me)

You got your hopes high, thinking 'bout it most nights
Put mе on a pedestal 'cause my love's incredible
Don't wait up for me
I can't make those plans, catch me if you can Come catch me)
Just flew into Japan, come catch me But don't you catch feels, that's so—)
 
Yuck, now you got me blushin'
Cheeks so red when the blood starts rushing
Yuck, that boy's so mushy
Sending me flowers, I'm just tryna get lucky
Yuck, lookin' at me all sucky
Yuck, quit acting like a puppy
Fuck, going all loveydovey on me

All loveydovey on Yuck)
All loveydovey on me Why you do this to me?)
All loveydovey on Yuck)
All loveydovey on me Going all loveydovey on me)
All loveydovey on Yuck)
All loveydovey on me Why you do this to me?)
All loveydovey on Fuck)
All loveydovey on me Why you do that? Why you do that? Why you do that?)

Yuck Why you do that? Why you do that? Mmm)
Yuck Why you do that? Why you do that? Mmm)
Yuck Why you do this to me?)
Yuck"
Porsche,Charli XCX,Pop 2,"{'year': 2017, 'month': 12, 'day': 15}","I've been fantasizin' 'bout a Porsche
Get that doughohohoh
I've been kneadin', kneadin' 'til I'm sore
'Til it growohohoh EhehXCX)
I've been runnin' 'round now for so long
Yeah, it seems that
Every day and everywhere I go
Yeah, I see ya
Baby, I just gotta let you know
I made doughohohoh

Take back all your love 'cause
Fake words ain't enough, no
I gave it all, so emotional
But you only care how your money talks
One rose layin' on your grave 'cause
You pushed everyone away but
My mausoleum, pretty like Versailles
Man, I played it out 'bout a thousand times, yeah

You won't hear my teardrops when they're fallin'
Engine drownin' out the sound, you hear me comin'
Went and got it all, just to prove you wrong
Yeah, you spent my love, didn't spend my money
 
'Cause I've been fantasizin' 'bout a Porsche
Get that doughohohoh
I've been kneadin', kneadin' 'til I'm sore
'Til it growohohoh
I've been runnin' 'round now for so long
Yeah, it seems that
Every day and everywhere I go
Yeah, I see ya
Baby, I just gotta let you know
I made doughohohoh

Take back all your love 'cause
Fake words, they don't count, no
Yeah, I know your game
And you played it right
Wish you knew before but my love is blind
One rose layin' on your grave 'cause
You pushed everyone away, oh
Tell your new lover to enjoy the ride
Pop the Chardonnay, kiss her lips goodbye, yeah

You won't hear my teardrops when they're fallin'
Engine drownin' out the sound, you hear me comin'
Went and got it all, just to prove you wrong
Yeah, you spent my love, oh
Didn't spend my money, babe
'Cause I've been fantasizin' 'bout a Porsche I've been fantasizin')
Get that doughohohoh Ohwhoawhoa, dough)
I've been kneadin', kneadin' 'til I'm sore ('Til I'm sore)
'Til it growohohoh ('Til it grow)
I've been runnin' 'round now for so long
Yeah, it seems like
Every day and everywhere I go
Yeah, I see ya Oh)
Baby, I just gotta let you know Let you know)
I made doughohohoh

Yeah, yeah
Yeahyeah
Yeah, I let you know it's like
Yeah, yeah
Yeahyeah
Yeah, I've been fantasizin' 'bout it
Yeah, yeah
Yeahyeah
Yeah, I let you know it's like
Yeah, yeah
Yeahyeah
EeXCX)
I've been fantasizin' 'bout a Porsche)"
Crash,Charli XCX,CRASH,"{'year': 2022, 'month': 3, 'day': 18}","I'm about to crash into the water Hold my body down, body)
Gonna take you with me Hold my body down, body)
I'm high voltage, selfdestructive Hold my body down, body)
End it all so legendary Hold my body down, body)
I'm about to crash into the water Hold my body down, body)
Gonna take you with me Hold my body down, body)
I'm high voltage, selfdestructive Hold my body down, body)
End it all so legendary Hold my body down, body)

Overloadin' when I'm looking in the mirror
I feel myself, I'm looking way better than ever
Overloadin' when I'm looking in the mirror

I'm about to crash, I'm about to crash
I'm about to crash, I'm about to crash
I'm about to crash, I

I'm about to crash into the water
Gonna take you with me
I'm high voltage, selfdestructive
End it all so legendary
I'm about to crash into the watеr
Gonna take you with me
I'm high voltage, sеlfdestructive
End it all so legendary
 
I don't know if I'll be coming back to life again
All or nothing, burn in hell or go up, heavensent, yeah
Wheels up on the curbside, put it in speed drive

I'm about to crash, I'm about to crash
I'm about to crash, I'm about to crash
I'm about to crash, I

I'm about to crash into the water
Gonna take you with me
I'm high voltage, selfdestructive
End it all so legendary
I'm about to crash into the water
Gonna take you with me
I'm high voltage, selfdestructive
End it all so legendary

I'm about to, I'm about to crash
Come watch me, baby
I'm about to, I'm about to, I'm about to crash
Come watch me burn it all down
I'm about to, I'm about to crash into the water
Take you with me
I'm high voltage, selfdestructive
End it all so legendary, yeah"
Warm,Charli XCX,Charli (Japanese Edition),"{'year': 2019, 'month': 8, 'day': 30}","You gotta tell me the reason
Why we can't fall in love
You gotta tell me the reason No, no)
Why you won't open up
Know I'ma send you to heaven
Tequila on your tongue
You gotta tell me the reason
Why we can't fall in love

Tell me the reason Yeah)
Why we can't fall in love
You gotta tell me the reason
Why you won't open up
Know I'ma send you to heaven
Tequila on your tongue
You gotta tell me the reason
Why we can't fall in love

Why, why, why?
Don't you lie, what do you want?
Fall in love, ah, risk it all

Tell me what you want
'Cause I know that you're lonely on your own
We're out in LA. for a month
I don't think I can hide my emotions no, no more Uhhuh)
A late night, say you want me, say you're selfish
Think about my body, then twotime
Say you want her? Do you want her?
Doesn't do it like me, no
So hot, burn the place down
Give you what you need
 
So you gotta tell me the reason
Why we can't fall in love
You gotta tell me the reason
Why you won't open up
Know I'ma send you to heaven
Tequila on your tongue
You gotta tell me the reason
Why we can't fall in love
Why we can't fall in love)

Why, why, why?
Don't you lie, what do you want?
Fall in love, ah, risk it all

Make me wanna fall in love
Baby, make mistakes
Hit me with a champagne kiss
And now I'm not thinkin' straight
Look at the skyline high
I look up, I wish I saw your face
I wanna fall in love
Jump in the deep end
'Cause deep down, you're ddying
Tell me you're kinda nervous
Tell me you feel the same
I wish it was more than surface
I wish I could feel nothing
Come give me everything
Burn down and go again
So you gotta tell me the reason
Why we can't fall in love
You gotta tell me the reason
Why you won't open up
Know I'ma send you to heaven
Tequila on your tongue
And you gotta tell me the reason
Why we can't fall in love

Ooh, baby
Why, why, why
Tell me, tell me, tell me the reason
Know you lie, what do you want
Tell me, tell me, tell me the reason
Fall in love, ah, risk it all, ooh, ooh
Ooh, ooh, ooh, ooh, ooh
Tell me the reason
Tell me the reason, oh yeah
You gotta tell me the reason
Tell me the reason
Tell me the reason
Tell me the reason"
Moments in Love,Charli XCX,Super Ultra,"{'year': 2012, 'month': 11, 'day': 7}","Ah, ah
Oh, oh, oh
Ah
Uh, ahoh
La la la la la la la la
Oh, oh

I just wanna get high with my best friend
Kiss her on my tongue, just like I'm your boyfriend
I just wanna get high with my best friend
Kiss her on my tongue, just like I'm your boyfriend
On a roller coaster, this shit is super ultra
Shit so bright, like we're flying through the supernova
I just wanna get high with my best friend
Kiss her on my tongue, just like I'm your boyfriend

La da da da
La, oh, oh, ahahah, ahah, ah
Na na na, na na na
Do, do, do, do
Da, da
Da, da, da, oh
Ohh, dadada, dada
In love.. $"
Baby,Charli XCX,CRASH,"{'year': 2022, 'month': 3, 'day': 1}","Mmm)
Baby Mmm)
Baby Mmm)
I'ma make you my— Mmm)
Ooh)
Baby

I'ma love you real, I'ma love you raw
I'ma love you in the kitchen
I'ma put you on the floor
Leave you wanting more
I'ma love you real, you might lose it all
I'ma make you my decision
I'ma put you on the floor
Leave you wanting—

I can see it in your eyes
You're nervous, but you know just what you want
If you're feeling scared, that's fine That's fine)
I've got no problem taking full control
Baby

I'ma make you my—, I'ma make you my—
I'ma make you my—, I'ma make you my— Baby)
I'ma make you my—, I'ma make you my—
I'ma make you my—, I'ma make you my— I'ma fuck you up)
I'ma make you my—, I'ma make you my—
I'ma make you my—, I'ma make you my— Woo, woo)
I'ma make you my—, I'ma make you my—
I'ma make you my—, I'ma make you my— Baby)
 
I'ma fuck you up, yeah
Baby Mmm)
Baby Mmm)

Why you tryin' to fight what's right?
What's right, what's right, what's right)
You know I'm 'bout to change your life for good
You can play pretend, that's fine That's fine)
I know the truth, you really wish you would
Baby

I'ma make you my—, I'ma make you my—
I'ma make you my—, I'ma make you my— Baby)
I'ma make you my—, I'ma make you my—
I'ma make you my—, I'ma make you my— I'ma fuck you up)
I'ma make you my—, I'ma make you my—
I'ma make you my—, I'ma make you my— Woo, woo)
I'ma make you my—, I'ma make you my—
I'ma make you my—, I'ma make you my— Baby)

Ah, yeah
I'ma fuck you up
Come on, baby
Baby
You know I'll break your heart
Tear it into tiny pieces
One more fallen star
I'll shut you away, but you wanna stay
I just wanna say
Baby

I'ma fuck you up, I'ma fuck you up
I'ma fuck you up, I'ma fuck you up Baby)
I'ma fuck you up, I'ma fuck you up
I'ma fuck you up, I'ma fuck you up I'ma fuck you up)
I'ma fuck you up, I'ma fuck you up
I'ma fuck you up, I'ma fuck you up Woo, woo)
I'ma fuck you up, I'ma fuck you up
I'ma fuck you up, I'ma fuck you up
Baby"
Tears,Charli XCX,Pop 2,"{'year': 2017, 'month': 12, 'day': 15}","See through my eyes
Right down to where I fall apart
Wish me luck, wish me luck
Drive through the night
Head on your shoulder
But I miss you so much
So, so much

Say my name, so nervously now
Kiss in the hallway, fade out
Tears are rollin' down my face, tears are rollin' down my face
Tears are rollin' down my face, now you gotta go, go, go
Try to hide the lies when we touch
Burn in the sheets with no love
Tears are rollin' down my face, tears are rollin' down my face
Tears are rollin' down my face, now you gotta go, go, go

Used to be  star, yeah
Golden, golden
When I had nothing, you gave me silhouette dreams and
We made them real, somethin' like freedom
I killed the lights, went crazy
Throwin' all the china all around the kitchen
I kicked the ladder under you
Playin' dumb, shut tight, that ain't love, no
That ain't love
 
Say my name, so nervously now
Kiss in the hallway, fade out
Tears are rollin' down my face, tears are rollin' down my face
Tears are rollin' down my face, now you gotta go, go, go
I tried to hide the lies when we touch
Burn in the sheets with no love
Tears are rollin' down my face, tears are rollin' down my face
Tears are rollin' down my face, now you gotta go, go, go

Tears are rollin' down my face, holdin' on until we break
Now we're in a different place
Now we're in a different place, tears are rollin' down my face)
I can feel my body ache, tears are rollin' down my face
Now you gotta go, go, go, go
Tears are rollin' down my face, holdin' on until we break
Now we're in a different place
Now we're in a different place, tears are rollin' down my face)
I can feel my body ache, tears are rollin' down my face
Now you gotta go, go, go, go

Yeah, yeah, yeah, yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah, yeah, yeah, yeah
Tears are rollin' down my face
Now you gotta go, go Now we're in a different place)
Say my name, so nervously now
Kiss in the hallway, fade out Kiss, fade out)
Tears are rollin' down my face, tears are rollin' down my face
Tears are rollin' down my face, now you gotta go, go, go
Try to hide the lies when we touch
Burn in the sheets with no love No love)
Tears are rollin' down my face, tears are rollin' down my face Face)
Tears are rollin' down my face, now you gotta go, go, go

Say my name and
Fade out
Down my face
Go, go
Tried to hide the lies when we touch
Burn in the sheets with no love
Tears are rollin' down my face, tears are rollin' down my face
Lies when
Tears are rollin' down my face, now you gotta go, go, go"
Constant Repeat,Charli XCX,CRASH,"{'year': 2022, 'month': 3, 'day': 18}","Oohohoh, oohohoh)
Oohohoh, oohohoh)
Ohohohohoh Bad girl if you wanted)

I'm focused on you, you're all on me too
I'm cute and I'm rude, and you like what I do
You said I run through your mind, so I put love on the line
I scared you away, you missed the chance of a lifetime

When you're lonely
Are you ever thinking 'bout the magic in me?
Do you wish I was yours?
When you're lonely When you're lonely)
Am I ever on your mind on constant repeat?
Is it me that you want?

Do you realize I could've been the one to change your life?
You could've had a bad girl by your side
You could've had a bad girl
Could've had a bad girl if you wanted Bad girl)
Do you even know the reasons why you had to let me go?
Do you know?)
You could've had a bad girl by your side
You could've had a bad girl
Could've had a bad girl if you wanted Bad girl)
 
I'm focused on you, you're all on me too
Told you I'm cute and I'm rude with kinda rare attitude
You said I'm still on your mind, but now I don't have the time
You should've been brave, you missed the chance of a lifetime

When you're lonely
Are you ever thinking 'bout the magic in me?
Do you wish I was yours?
When you're lonely When you're lonely)
Am I ever on your mind on constant repeat?
Is it me that you want?

Do you realize I could've been the one to change your life?
You could've had a bad girl by your side
You could've had a bad girl
Could've had a bad girl if you wanted Bad girl)
Do you even know the reasons why you had to let me go?
Do you know?)
You could've had a bad girl by your side
You could've had a bad girl
Could've had a bad girl if you wanted Bad girl)

Got me on repeat, got me on repeat
Got me on repeat, got me on repeatpeat
Got me on repeat, got me on repeat
Got me on repeat, got me on repeatpeat Got me on repeat)
Got me on repeat, got me on repeat Got me on repeat)
Got me on repeat, got me on repeatpeat Got me on repeat)
Got me on repeat, got me on repeat Got me on repeat)
Got me on repeat, got me on repeatpeat Got me on repeat)"
Silver Cross,Charli XCX,Charli (Japanese Edition),"{'year': 2019, 'month': 9, 'day': 13}","Do you feel alright?
Do you need me by your side?
We go out all night
Makes the pain hurt a little less
Do it one more time
'Cause it feels so justified
We go out all night
See you fall, pick you up again

If your eyes are sad, it makes me sad too
You got me so overprotective, it's true
Feel like I would jump off buildings for you
It's okay, I'll watch you cry all night
I promise I won't let you go

I'll pull you close, so close, so close
I'll never let you go, you know
Head on my chest, a silver cross
You can cry all night, I'll never let you go
I'll pull you close, so close, so close
I'll never let you go, you know
Head on my chest, a silver cross
You can cry all night, I'll never let you go
Never let you go)
 
Lie awake till dawn Oh, oh)
We're face to face and palm to palm
Do you feel okay?
All your problems are far away So far away)
Lying till it's true Oh, oh)
It's alright, I'm trusting you
Do you feel okay?
Take a breath, make you feel safe

If your eyes are sad, it makes me sad too
You got me so overprotective, it's true
Feel like I would jump off buildings for you
It's okay, I'll watch you cry all night
I promise I won't let you go

I'll pull you close, so close, so close
I'll never let you go, you know
Head on my chest, a silver cross
You can cry all night, I'll never let you go
I'll pull you close, so close, so close
I'll never let you go, you know
Head on my chest, a silver cross
You can cry all night, I'll never let you go
I'll pull you close, so close, so close
I'll never you let you go, you know
Head on my chest, a silver cross
You can cry all night, I'll never let you go
Never let you go
Never let you go
Never let you go
Never let you go
Never let you go"
