,Artist,Album,Release Date,Lyrics
Born For Loving You,Big Theif,Vampire Empire / Born For Loving You,"{'year': 2023, 'month': 9, 'day': 13}","After the first stars formed, after the dinos fell
After the first light flickered out of this motel
, momma pushing like hell
Tangled in blood and vine
From my first steps to my first words
To waddling around looking at birds
To the teenage nightmare, mine and yours
Thank God we made it through

'Cause I was born for loving you
Just something I was made to do
Doesn't matter what dreams come true
I was born for loving you

Now we're here, but where is here?
Sometimes we both disappear
Into that shadow box of fear
That tiny old abyss
From the first kiss to the first fuck
I don't think it's just good luck
Take me to the back of your pickup truck
Show me a thing or two

'Cause I was born for loving you
That's just something I was made to do
Doesn't matter what dreams come true
I was born for loving you

When the hard times come and the hard times stay
When they stick around and won't go away
When it seems there's nothing you can do or say
Nowhere you can turn
From the last breath of my first death
To this lifetime and lifetimes left
Congratulations, no regrets
It's true

I was born for loving you
That's just something I was made to do
Doesn't matter what dreams come true
I was born for loving you
Just something I was made to do
Doesn't matter what dreams come true
I was born for loving you"
Humans,Big Theif,Masterpiece,"{'year': 2016, 'month': 2, 'day': 4}","Love is a cold infection alright
Why in the morn of one bad night
Do I fight your touch like a fever
Human man you loosen my mind
Loosen my hand from the beckoning knife
How in the fortress of your eye
Do you lay me down a believer?
I can't see me, I can't see
You can't see me, I can't see
You can't see me, I can't see
You can't see me, I can't see
Humans in the honest light
Love is a cold infection alright
Why in the morn of one bad night
Do I fight your touch like a fever
I can't see me, I can't see
You can't see me, I can't see
You can't see me, I can't see
You can't see me, I can't see
I'm fooling my heart
Fooling my heart
I'm fooling my heart
Fooling my heart
Humans in the honest light
Love is a cold infection alright
Why in the morn of one bad night
Do I fight your touch like a fever
I can't see me, I can't see
You can't see me, I can't see
You can't see me, I can't see
You can't see me, I can't see
You can't see me, I can't see
You can't see me, I can't see"
Coma,Big Theif,Capacity,"{'year': 2017, 'month': 6, 'day': 9}","He brought her in to get out, to get out
He kissed her skin to get off, to get off, off
You can wake up now, momma
From your protective coma
When you wake up, you wake up

You won't recognize your house
You won't recognize your house
Will you recognize the iris of the body?
Iris of the body?
You won't recognize your house
You won't recognize your house
Will you recognize the iris of the body?
Iris of the body?
You won't recognize your house
You won't recognize your house
Will you recognize the iris of the body?
Iris of the body?

You won't recognize your house
You won't recognize your house
You won't recognize your house
You won't recognize your house
You won't recognize your house"
Red Moon,Big Theif,Dragon New Warm Mountain I Believe in You,"{'year': 2022, 'month': 2, 'day': 11}","Red moon rising like a fire in me
So many questions, she asks them all to me
I have to answer most curiously
Scarlet angel, I am too small to see
Earn, earn, shuffle 'round the big city
Burning the rubber down, crossing the hot concrete
I'm gonna leave town, there is someone to meet
She turns her head around a full threesixty
Woo

Bedroom rising from an old growth tree
Bringing out the sawmill, cutting the twelveinch beams
Building a pattern, the reservoir to fill with dreams
Rings like Saturn telling their old story
Windmills turn and turn eternally
What do you yearn for? Where do you long to be?
I've been here before, looking at the wild country
Open the screen door, talking with Diane Lee
That's my grandma

Radio singing from the corner of the kitchen
I got the oven on, I got the onions wishing
They hadn't made me cry, filling the sink with dishes
Letting them air dry, waiting for the wind's permission
Too many movies got me shivering and shy
Turning the lights out, glistening in the owl's eye
Glimmer like lightning under the violet sky
Shimmer like diamonds, watching the red moon rise
Ooh"
Contact,Big Theif,U.F.O.F.,"{'year': 2019, 'month': 5, 'day': 3}","Please turn the pages for me
You seem so free
You know I'm barely, barely
Wrap me in silk
I want to drink your milk
You hold the key
You know I'm barely, barely
Parker Lake Beach
All of the sunnys swimming
I wanna see
To feel my body sinking, sinking
She gives me gills
Helps me forgive the pills
She makes me sing
She is both dreamer and dream
And dream, and dream, and dream"
Haley,Big Theif,Capacity,"{'year': 2017, 'month': 6, 'day': 9}","I mean
We are, we are gone for good
For closing my eye
Too soon
Missed the room
Old magpie
It just passed me through

Oh, when it gets you down
When you get that notion
Any way you walk around
Anywhere that you are going
If you ever wanna come back
You know my arms are always open
Just like how it used to be, Haley
Kicking around, burying letters we wrote
Oh, wondering what yours might've said to me
Mine went
There are the geese
Over the trail
We have the open road
Oh

And oh when it gets you down
When you get that notion
Any way you walk around
Anywhere that you are going
If you ever wanna come back
You know my arms are always open
Just like that, he's holding my hand
Redirect, rearrange, bringing the moon to land
Oh

And oh, and it gets you down
When you get that notion
Any way you walk around
Anywhere that you are going
If you ever wanna come back
You know my arms are always open"
Black Diamonds,Big Theif,Capacity,"{'year': 2017, 'month': 6, 'day': 9}","I do not know where to begin
I just follow the lead you're pulling
And I get lost in your trail
So much more to tell
You just ask me if I'm doing well
But I do not know what the hell
I just swallow hard
In your eyes
Black diamonds
I could die
Black diamonds
In your eyes
Black diamonds
I could die
Black diamonds
And I wake up in a cold sweat on your ceiling
Terrified of what your love's revealing
So much you can see
Should I let you make a woman of me?
Should I let you take the mystery from me?
See the inside of my room at night?
Sometimes you will find
Things I do not know how to leave behind
I've been grappling with my mind
I've been stuck inside a jail
In your eyes
Black diamonds
I could die
Black diamonds
In your eyes
Black diamonds
I could die
Black diamonds
And I wake up in a cold sweat on your ceiling
Terrified of what your love's revealing
The cold of winter warms my blood and he's hot
Like a bed of steel
He finds his peace of mind
In the rivers and the whippoorwills
I could follow close behind
And slowly disappear
But I can never leave him
I can never leave him
I can never leave him
I can never leave him
I can never leave him
I can never leave him
In his eyes
Black diamonds
I could die
And I wake up in a cold sweat on your ceiling
So much more to do
Come on, let me make a man outta you
I could gather you and you tell the truth
You could cry inside my arms
You could cry inside my arms like a child
You could cry
You could cry"
Interstate,Big Theif,Masterpiece,"{'year': 2016, 'month': 5, 'day': 27}","Though you let her down
You don't need to carry
What's far from here is not so scary
Though you cannot see her
You don't have to worry
She needs your hand though your eyes are blurry
She is getting thin
You are growing gray and white
And you don't know how to tell her as you say goodnight

Interstate, poison freeway
Takes you down the line
You could go back in time
Time
Time
Time

You could hold her close
At night in your slumber
Dream her as a child when you loved her mother
Now you're in her house
She is smiling in a dress
She is not a woman, you are just a guest

Interstate, poison freeway
Takes you down the line
You could go back in time
Time
Time
Time
Time
Time
Time
Time

Car. I like a truck. I like a car. I like a car. I like a truck. I like a car. I like a truck. I like a truck. I like a truck. I like a truck. I like a truck. I like a truck. I like a trtruck
Eh, yeah"
Promise Is a Pendulum,Big Theif,Dragon New Warm Mountain I Believe in You,"{'year': 2022, 'month': 2, 'day': 11}","I could never build the ether or the grass overgrown
I could never build the river with a mouth full of foam
I could never build the winter with her cold tears of glitter
I've been listening to the red oak and the acorn she cries
Been listening to the white birch and the paper she dries
I've been listening to the frogs joke, listening to the fire smoke

I can never tеll you now what I had often said before
Bеcause promise is a pendulum just swinging at the door
And I'm not saying I'm not jealous or scared anymore
I'm just saying

I could never build a rainbow or any kind of flower
I could never make a sparrow or a meteor shower
I could never build an earthworm, never make the earth turn
I've been listening to the laughing of the fox down the trail
I've been clasping to the listening of the moss to the snail
Ooh
The shimmer of the beech leaves as the wind does a big sneeze

I could never tell you now what I had often said before
Because promise is a pendulum just swinging at the door
And I'm not saying I'm not jealous or scared anymore
I'm just saying

I could never build the shadow between your cheek and your eye
I could never make a freckle or the warm breath you sigh
The canopy of lashes with the softness of ashes
I've been listening to the memory, the way that it was
Listening to the echo of whys and because
Listening to the echo telling me to let go

I could never tell you now what I had often said before
Because promise is a pendulum just hanging at the door
And I'm not saying I'm not jealous or scared anymore
I'm just saying
Saying"
No Reason,Big Theif,Dragon New Warm Mountain I Believe in You,"{'year': 2021, 'month': 12, 'day': 14}","Been pulling through
Since the last time I touched you
Making due with an internet signal
Calling for the delivery to the front door

There is no reason to believe
No reason at all
Come together for a moment, look around and dissolve
Like a feeling, like a flash
Like a fallen eyelash
On your sweater, threading future through the past

City of salt bone and bell tower
Country of ice rain and wildflower
Picking out the wreath for the funеral and
There is no reason to bеlieve
No reason at all
Come together for a moment, look around and dissolve
Like a feeling, like a flash
Like a fallen eyelash
On your sweater, threading future through the past


There is no reason to believe
No reason at all
Come together for a moment, look around and dissolve
Like a feeling, like a flash
Like a fallen eyelash
On your sweater, threading future through the past

There is no reason to believe
Come together
Like a feeling, like a flash
Come together"
Flower of Blood,Big Theif,Dragon New Warm Mountain I Believe in You,"{'year': 2022, 'month': 2, 'day': 11}","Give me some time on Earth to know you
Help me unearth the map and show you
Thinking of her, thinking of him, want to?

When you touch me

Mirror in the sky making me cry again
Roll up the sheets, suddenly frozen
Like a knife carving through my thick skin

When you touch me
When you touch me

Hearing you sigh soft and heavy
Holding mine 'til you feel ready
Flower of blood bloom on my tongue, steady

When you touch me
When you touch me

Flower of blood
Flower of blood bloom on my tongue

When you find the lonely tower
Climb inside the darkеst room
Feel afraid, surrender your power

Whеn you touch me
When you touch me
When you touch me

Feel afraid, surrender your power"
From,Big Theif,U.F.O.F.,"{'year': 2019, 'month': 5, 'day': 3}","Be my man, be my man
Be my man, be my man
No one can be my woman, be my woman
Be my woman
One ear to the ground
One dog at my neck
One tongue to my tongue
Wanting to protect me from, from
No one can be my man, be my man
Be my man, be my man
Be my man, be my man
No one can be my woman, be my woman
Be my woman
One ear to the floor
My dog barking loud
Couldn't tell for sure
Where the screaming sound
Was coming from, from
One ear to your womb
Puppy on the floor
Babys coming soon
Wonder if she'll know
Where she's come from, from
From, from
From, from"
Blue Lightning,Big Theif,Dragon New Warm Mountain I Believe in You,"{'year': 2022, 'month': 2, 'day': 11}","One
One, two, one, two

Blue lightning was an autograph signing up the sky
To the question that I had to ask, she only answered, Why?""
Angelia took the photograph, the moment had to die
Years later, like an epitaph, we read it and we cry
This morning, I went to have a bath, the water ran dry
Clear warning, has it come at last, the time to say goodbye?
Can we make love? Can we hold fast? I really wanna try

Twoeyed lie, is it fight or fly?
I wanna be the shoelace that you tie
'Til the end, will you be my friend?
I wanna be the wrinkle in your eye
Yeah, I wanna be the vapor gets you high

Blue heron, now you're scaring me, you circle and dive
Blue angel, yeah, you're in my dreams, swearing every night
And a spider just beside her, larger than a hill
And it's plain to see if she don't comfort me, the rattlesnake will

Twoeyed lie, is it fight or fly?
I wanna be the wrinkle in your eye
'Til the end, will you be my friend?
I wanna be the shoelace that you tie
Yeah, I wanna be the vapor gets you high

Twoeyed lie, is it fight or fly?
I wanna be the shoelace that you tie
'Til the end, will you be my friend?
I wanna be the mountain, kiss the sky
Yeah, I wanna be the vapor gets you high
Yeah, I wanna feel so happy that I cry
Yeah, I wanna be the shoelace that you tie
Yeah, I wanna live forever 'til I die
Yeah, I wanna live forever 'til I die
Yeah, I

Hmm
Gorgeous set, okay, what should we do now?"
Terminal Paradise,Big Theif,U.F.O.F.,"{'year': 2019, 'month': 5, 'day': 3}","Warm
So warm
Screaming in the field
As I was born
Worm
Will you return me
To the robin's beak?
I'll be a bird

Terminal
We both know
Let the rest of me go
See my death become a trail
And the trail leads to a flower
I will blossom in your sail
Every dream and waking hour

Woman
Woman
Hold me in your heat
'Til I remember

Terminal
We both know
Let me rest, let me go
See my death become a trail
And the trail leads to a flower
I will blossom in your sail
Every dream and waking hour"
Great White Shark,Big Theif,Capacity,"{'year': 2017, 'month': 6, 'day': 9}","Mercury, creeping on the sea
How she wails, flails her arms and weeps
Accumulation of debris
Lips apart, flapping as a lark
For in the dark there is release

Every familiarity scarce as the great white shark

Oh, to build walls with golden gills
Spike in hand, high above the sand
To kill the sanctuary
Every mile that is owned
Only stands still by the grace of the stone

Every familiarity scares as the great white shark

Look, daughter an owl
Listen to her howl
I howled when you were born through me
And you're alive with a breath you can't see
Oh, by the grace of this dream"
Animals,Big Theif,Masterpiece,"{'year': 2016, 'month': 5, 'day': 27}","Such a vision in the sun, how they lay low
I catch my breath and count my dough
And I only live to run and I need to go
You and I were born and I'll make you make your mind up
Oh me
She always knew
She'll always know
That I loved her oh so well, but I need to go
You and I were born and I'll make you make your mind up
Oh me
You and I were born with the same design
Nothing in the world will make you make your mind up
If I had a choice I'd wait to find
Nothing in your eyes will tell me where you'll lie
Oh me"
The Toy,Big Theif,Two Hands,"{'year': 2019, 'month': 10, 'day': 11}","What a fool, familiar dream
I wake up laughing and running
From the boy crying and calling
'Cause the toy in my hand is real

What a tomb we're building here
In the sphere, that's where we all die
In the eye, that's where I'm living
The toy in my hand is real

In the room, her warm hands play
On my breast, what is she singing?
The form ringing and ringing
'Cause the toy in my hand is real
The toy in my hand is real

Charcoal womb, the jet planes purr
And the croon, distant as paper
Children burn, faceless vapor
'Cause the toy in my hand is real
Yes, the toy in my hand is real"
Objects,Big Theif,Capacity,"{'year': 2017, 'month': 6, 'day': 9}","Love is overwhelming
Letting your insides out
Blind altercation
Open invitation
Breaking your guard down
Leaving the familiar
Air is getting chillier
Stepping outside your skin
No ordinary measurement
You turn your own light on
You turn your own light on inside of me
Closer the farther you've gone
Stronger the harder you fall in front of me
Walking through your garden
Pulling up the garlic
Getting our hands dirty
Kissing on the vampires
Kissing on the werewolves
We have no enemies
No ordinary measurement
You turn your own light on
You turn your own light on inside of me
Closer the farther you've gone
Stronger the harder you fall in front of me
You turn your own light on
You turn your own light on inside of me
Closer the farther you've gone
Stronger the harder you fall in front of me
You turn your own light on
You turn your own light on
You turn your own light on inside of me
Closer the farther you've gone
Stronger the harder you fall in front of me"
The Only Place,Big Theif,Dragon New Warm Mountain I Believe in You,"{'year': 2022, 'month': 2, 'day': 11}","What if all the worlds in space
Would melt into one single place
And intertwine the human race
With other kinds?
The atom is an empty vase
A vehicle to know embrace
The way you feel, the way you taste
It multiplies

So much to share
So much to share

When all material scatters
And ashes amplify
The only place that matters
Is by your side

What if all the time between
The words we say and what we mean
Would roll as softly as a stream
That we could ride?
We'd ride the bend from source to mouth
I want a friend from north to south
To build that question as a house
Where we'd reside

So much to share
So much to share

When all material scatters
And ashes amplify
The only place that matters
Is by your side


When all material scatters
And ashes amplify
The only place that matters
Is by your side"
Blurred View,Big Theif,Dragon New Warm Mountain I Believe in You,"{'year': 2022, 'month': 2, 'day': 11}","I am the magazine, the blue screen
The big hand moving past the last thing
I turn for you, turn for you
Turn for you, turn for you

I am the private room, the quiet croon
The grey eye blinking on the new moon
I burn for you, burn for you
Burn for you, burn for you

Within the last kiss, I am the genesis
While the earth rolls, bleeding from its axis
Return to you, turn to you
Turn to you, turn to you

I am the water rise, the waterfall
Filling up your eyes and when you give the call
I run for you, run for you
Run for you, run for you
Run for you, run for you
Run for you

I am the sweaty sheets, the wet bed
The things she'll do and the things she said
I'll come for you, come for you
Come for you, come for you

I am the right brain, the paper crane
The bright gold moving past the night train
A blurred view, blurred view
Blurred view, blurred view

I am the new disease
I am the new disease, the light breeze
The yellow stars glowing through the white trees
I pine for you, pine for you
Shine for you, pine for you

I am the teeth sharp, the lips read
What is unfeared and what is unfed
I'll feed for you, feed for you
Feed for you, feed for you

One step closer and I'm real
Tell me everything you feel
And I will sing for you, sing for you
Sing for you, sing for you
Sing for you
One step closer and I'm real
Tell me everything you feel
One step closer and I'm real
Tell me everything you feel
And I will sing for you, sing for you
Sing for you, sing for you
Sing for you"
Dried Roses,Big Theif,Dragon New Warm Mountain I Believe in You,"{'year': 2022, 'month': 2, 'day': 11}","Draw the light green shade
Start the microwave
Dried roses
Cradle, yeah, she does
Lights the fire because
Window frost
Heat loss
Dried roses
Steep the black coffee
Set the plates, pour the tea
Three for her, three for me
Dried roses
Sleepily, she walks
Gradually, she talks
With the geese, she flocks
Dried roses
Afternoon, midnight
Morning's what she likes
Fly thе broom, see the moon
Dried roses
Hеre I go, there I am
All alone in the pan
In the silence again
Dried roses
Halfdead, halfawake
Make a pie, bake a cake
Which road will you take?
Dried roses
Goodness her, goodness me
Goodness eternity
Out you go, in you be
Dried roses
So leave the bed unmade
Draw the light green shade
Start the microwave
Dried roses
Dried roses"
Jenni,Big Theif,U.F.O.F.,"{'year': 2019, 'month': 5, 'day': 3}","Too hot to breathe
Too hot to breathe
Too hot to breathe

Jenni's in my room
Jennis in my room
Jenni's in my room

Her skin so bare
The fragrant air
Her vacant eye

Jenni's in my room
Jennis in my room
Jenni's in my room

The signal swarms
The portal forms
She calls me through

Jenni's in my room
Jenni's in my room
Jenni's in my room

Jenni's in my room
Jenni's in my room
Jenni
Jenni's in my room"
Little Arrow,Big Theif,Masterpiece,"{'year': 2016, 'month': 5, 'day': 27}","Go little arrow
Shoot like a wave through the tongue of the taro
Bloom every morning
The water, the pepper
The egg, the warming
Still play that old reel
From every angle
Pushing the baby
The blood, the tangle
Old light leaking
Is it, could it, was it dreaming?
Still play that old reel
Still play that old reel"
Open Desert,Big Theif,U.F.O.F.,"{'year': 2019, 'month': 5, 'day': 3}","Vacant angel, crimson light
Darkened eyelash, darkened eye
The white light of the living room
Leaking through the crack in the door
There was never need for more
Things we're meant to understand
Crawling closer to your hand

To the poison image
Brave surrender
Kiss the water

After all my teeth are gone
After all the blood is drawn
The white light of the waiting room
Leaking through the crack in the door

Through the poison image
Brave surrender
Kiss the water

Through the mirror, mountain view
She has one green, one eye blue
I can see her smiling through
The white light of the living room
Leaking through the crack in the door"
Heavy Bend,Big Theif,Dragon New Warm Mountain I Believe in You,"{'year': 2022, 'month': 2, 'day': 11}","Yeah

Came to light on a very hot day
The grass was sweating
You were sleeping in
With the window open
The blanket breathing
Cigarette on a golden ashtray
Your golden hair lay
In the swollen sunray
The withered roses hanging in the doorway

Don't wanna be right
Don't wanna be let down
Don't wanna fight
Don't wanna pretend
Formless secret
Heavy bend
Heavy bend

Second sight and the clouds above you
As the wilderness grew thickеr and the crow flew
Tossing and turning, your forehеad burning

Don't wanna be right
Don't wanna be let down
Don't wanna fight
Don't wanna defend
Formless secret
Heavy bend
From the empty height
Flies on the ceiling now
I wanna hold you tight
Don't wanna pretend
Formless secret
Heavy bend
Heavy bend
Heavy bend"
Love Love Love,Big Theif,Dragon New Warm Mountain I Believe in You,"{'year': 2022, 'month': 2, 'day': 11}","ight is l-

I already died
I'm singing from the other side
Underneath love
Avoidance and pride
I look you in the face and lie
I tell you I want your love
You're the cigarette in my fist
You are so hard to resist
I can't help but breathe your love
When I'm scared to die alone
That's when I call you on the phone
I tell you that I need your love

Oh, love, love, love
Love, love, love, love
Love, love, love

Oh, frailty and fragile words
You tell me a lot of words
You tell me all about your love
And I feel what I hear you say
I don't talk the same way
'Cause that don't feel like love
As the dog opens his eyes
As the blue crow flies
I'm going to meet my love
I already died
I'm calling from the other side
Underneath love
There's a bottle out in the sea
With a message inside from me
Saying, Release my love""

Release my love, my love
I'm dreaming of release, my love
Release my love, my love
Release my love
Release my love


It's a moving operation
I'm getting off at this station
I'm leaving your love
I'm scared to die alone
I call you on the phone
Watch me bleed your love

Oh, love, love, love
Love, love, love, love
Love, love, love, love
Love, love, love
Love, love, love
Love, love, love
Love, love, love
Love, love, love, love, love
Love, love, love, love
Release my love, my love
Release my love, my love
Release my love
Release my love, my love
Release my love, my love
Release my love"
Rock and Sing,Big Theif,Two Hands,"{'year': 2019, 'month': 10, 'day': 11}","Without his body
Naked and bare
Quiet and obviously not there
I am that naked thing swimming in air
Why does that mean anything?
Why do you stare?

Lean on your table
Ask what you want of me
I am unable
Cry with me, cry with me

Within this body
Confuse
Confuse my home for a refuge
I don't want to be scared of I don't want to be scared of)
Anybody coming in Anybody coming in)
I don't want to lock my door anymore

Hand me that cable
Plug into anything
I am unstable
Rock and sing‚ rock and sing"
"12,000 Lines",Big Theif,Dragon New Warm Mountain I Believe in You,"{'year': 2022, 'month': 2, 'day': 11}","Crossed twelvethousand lines looking for your face
Only to find not a trace
Even the memory of your mouth tries to disappear
Little lights turn into spheres
Blue mountain in the rearview

Some nights, barely breathing at all
Waiting for my woman to call

Cross twelve letters down, found the longest word
This morning, I'd heard
Somebody said they saw you 'round st and rd
Blue feathers in your hairdo

Some nights, barely breathing at all
Waiting for my woman to call
Maple cherry leaves start to fall
Waiting for my woman to call

Sweet honey, stirring in my tea
You'rе stirring me
Forgiveness, all thе money in the world
Won't buy it

Some nights, barely breathing at all
Waiting for my woman to call"
Strange,Big Theif,U.F.O.F.,"{'year': 2019, 'month': 5, 'day': 3}","Doesn't it seem strange
Searching for a hidden page
The fairys cage
Coming of true age
Leave the costume on the stage
The silkworm's rage
Iridescent thread, beautiful and dead
Billions of worms were boiled to make the bed

Strange, see the luna moth cry
Lime green tears through the fruit bat's eyes

Scatter and destroy
Every power you enjoy
To lay with the void
Twirling of the dime, splitting of the mind
Drawing constellations til the stars align

Strange, see the luna moth cry Cry)
Lime green tears through the fruit bat's eyes Eyes)

You have wings of gold
You will never grow old
And turquoise lungs
You have never been young
You have wings of gold
You will never grow old
And turquoise lungs
You have never been young"
Century,Big Theif,U.F.O.F.,"{'year': 2019, 'month': 4, 'day': 30}","Dogs eyes in the headlights of the driveway
Cool autumn rain
Bugs died on your windshield on the freeway
Wonder if you'll be the same
Centuries flower

And we have the same power
We have the same power
We have the same power
We have the same power

Moth flies in the window of the kitchen
You hang up your coat
Cold lips and gold eyes listen
There's something that I want you to know
Turn on the shower

'Cause we have the same power
We have the same power
We have the same power
We have the same power

No resolution, no circling dove
Still caught in the jaw of confusion
Don't know what I'd do for love
But stay another hour

'Cause we have the same power
We have the same power
We have the same power
We have the same power"
Wolf,Big Theif,Two Hands,"{'year': 2019, 'month': 10, 'day': 11}","Woke up as you left the room
Pillow still warm
Scent like meadow grass
Has the feeling come to pass?
Has the feeling come to stay?
What can we say?
Wishing you would hang around
Living on the waterfront
Witnessing the gameless hunt
Mermaids don't kill
That's the way they sing so fine
Now your lips are on the line
Now there is a broken tongue
Met you so young
Felt so frozen
How you seem to follow through
On everything you yearn for
Steps so fair
So much certainty
Now as far as we can see
The water's getting deeper
My safekeeper
The wolf is howling for me
Ooh, ooh
Ooh, ooh
When she holds me in her jaw
All my blood dripping
Will I be free
To cease gripping?
Finally laying on the ground
Open hands empty
I'll return back again
If she'll let me
Ooh, ooh
Ooh, ooh"
Cut My Hair,Big Theif,Two Hands,"{'year': 2019, 'month': 10, 'day': 11}","Take  me to the kitchen
What  are the chances you have a scissor?
Maybe a pair?
It's longer than I can even bear
You  wanna be alone
Use  your ammunition to empty your arm
You ask me to leave you, I won't
Not  while the knife is at your throat
Annie reminds me
The diamond mines are burning
I push her around
But  she keeps returning
Teeth drool and bared
Make a clean incision, hold me for ransom
Tell me I'm pretty, tell me I'm rare
Talk to the boy in me, he's there
We dosido
Swaying in the kitchen, rocking slowly
Tell him to sound the alarm
Is he gonna keep me safe from harm?
Annie reminds me
The diamond mines are burning
I push her around
But she keeps returning"
Those Girls,Big Theif,Two Hands,"{'year': 2019, 'month': 10, 'day': 11}","Dropped call, mid fall
Only you can know for now
Island, demons
Only you can hold them down

Those girls might hear me crying
The one, the only jealousy I have is dying
With all along, your arms around me
Try

Island, demons
Zoë, you come over now
'Cause those girls keep telling me things
And only you can hold them down

Those girls might hear me crying
The one, the only jealousy I have is dying
With all along, your arms around me
Try

Those girls might hear me cry
The one, the only jealousy I have is dying
With all along, your arms around me
Try"
Betsy,Big Theif,U.F.O.F.,"{'year': 2019, 'month': 5, 'day': 3}","Driving through the night
Rings of crystal, crystal light
Every gulp of the warm suburb air
Betsy's auburn, auburn hair

Ooh, ooh

Drive into New York with me
How she keeps me calm
Street lights, boys and poison palms

Ooh, ooh

Drive into New York with me
Big lights in the city

Ooh, ooh
Ooh, ooh
Ooh, ooh"
Wake Me Up to Drive,Big Theif,Dragon New Warm Mountain I Believe in You,"{'year': 2022, 'month': 2, 'day': 11}","Exit on a whim
Hopefully, we find it again
I'm tired of turning back
Let's keep on moving down the track
And if the horse lies down
There's a push just a mile uptown
If the horse lies down

Wake me up to drive, wake me up to drive
Even if I'm tired, I don't wanna miss the ride
Wake me up to drive, wake me up to drive
Even if I'm tired, I don't wanna miss the ride

Hand upon my skin
Warm me up and calm me down
I like to watch your chin
Tracing the familiar sound
Of a famous song
Put one on, let's sing along
To the famous song

Wake mе up to drive, wake me up to drivе
Even if I'm tired, I don't wanna miss the ride
Wake me up to drive, wake me up to drive
Even if I'm tired, I don't wanna miss the ride

Vacancies, none
The same ideas from everyone
We never plan ahead
We take the gamble on instead
And if they turn us down
Find a warm bed in the next town
If they turn us down

Wake me up to drive, wake me up to drive
Even if I'm tired, I don't wanna miss the ride
Wake me up to drive, wake me up to drive
Even if I'm tired, I don't wanna miss the ride
Wake me up to drive, wake me up to drive
Even if I'm tired, I don't wanna miss the ride
Wake me up to drive, wake me up to drive
Even if I'm tired, I don't wanna miss the ride"
Breathe in My Lungs,Big Theif,Mythological Beauty - Single,"{'year': 2017, 'month': 4, 'day': 22}","Walking a girl to the altar
No love is like this
No sacrifices
My only child, my only daughter
How will I leave your body?
Breathe in my lungs and I'll leave in your arms
Breathe in my lungs and I'll leave in your arms
Breathe in my lungs and I'll leave in your arms
Breathe in my lungs and I'll leave in your arms
I have the love of her father
He has the eyes of our daughter
Her eyes are like his
Shining sapphires
I see holy light
I trusted you to fight
Holy light, I trust in you to fight
How will I leave her body?
Breathe in my lungs and I'll leave in your arms
Breathe in my lungs and I'll leave in your arms
Breathe in my lungs and I'll leave in your arms
Breathe in my lungs and I'll leave in your arms
Breathe in my lungs and I'll leave in your arms
Breathe in my lungs and I'll leave in your arms
Breathe in my lungs and I'll leave in your arms
Breathe in my lungs and I'll leave in your arms"
Replaced,Big Theif,Two Hands,"{'year': 2019, 'month': 10, 'day': 11}","Move along through Santa Fe
And  make a new beginning
What's  that you were starting to say?
Or have you forgotten?

'Cause, 'cause the unlit moon would rather hide
Be  replaced by the mystery of the stars
Because  in your room, we gather
To be replaced by the mystery of the heart

Pull  on your new wool coat
Try to remember the words you once wrote
The canyons that catch in your throat
The fault lines that carry and cradle the river

'Cause,  'cause the unlit moon would rather hide
And be replaced by the mystery of the stars
Because in your room, we gather
To be replaced by the mystery of the heart Go on, now)

Because, because the unlit moon would rather hide
Be replaced by the mystery of the stars
Because in your room, we gather
To be replaced by the mystery of the heart
To be replaced by the mystery"
Magic Dealer,Big Theif,U.F.O.F.,"{'year': 2019, 'month': 5, 'day': 3}","Starve, magic mirror
I thought the crumbs of your life wouldn't dry
It hurts to see clearer
Falling like needles, the passage of time

Would it hurt, would it hurt to be nearer?
Heaven is stitching across me
My chest is the crossing
The blood is parting all the time, but I don't mind

Carve magic dealer
Bring me the company I couldn't buy
As I go cleaner
Falling like needles, the passage of time

Would it help, would it help to go deeper?
I am the photograph in you
The photograph in you
Still as the moment we're lying in right now"
Off You,Big Theif,Bills & Aches & Blues,"{'year': 2021, 'month': 3, 'day': 31}","I'm on it, but I'm going strange
This island's chills and shell cover me
With winded rock and skies I've yet to see
I tried, I even sent in friends
They did it as a favor, 'cause I'm not that way
I am the autumn and the scarlet
I am the makeup on your eyes
I land to sail, island sail
Yeah, we're movin', yeah, we're movin'
This island's sun I've laid a thousand times
Fortune me, fortune me
Of all of my mistakes I think I lent you late
Now every set pеrcent seems to come my way
But I've nеver seen a starlet
Or a riot or the violence of you
I am the autumn and the scarlet
I am the makeup on your eyes
I land to sail, island sail
Yeah, we're movin'
Yeah, we're movin'
I land to sail, island sail
Yeah, we're movin'
Yeah, we're movin'"
